run_id,variant,checkpoint_no,observed_at,block_number,cumulative_updates,cumulative_successful_updates,cumulative_events,unique_entities_seen,estimated_storage_records,estimated_storage_slots,notes
datm-live-2026-07-13T09-14-26-552Z,C,1,2026-07-13T09:14:31.707Z,6377005,10,10,10,10,10,40,variant-batch blocks=1 max_same_block=10 distribution=6377005:10
datm-live-2026-07-13T09-14-26-552Z,C,2,2026-07-13T09:14:41.480Z,6377007,20,20,20,10,20,80,variant-batch blocks=1 max_same_block=10 distribution=6377007:10
datm-live-2026-07-13T09-14-26-552Z,C,3,2026-07-13T09:14:51.257Z,6377009,30,30,30,10,30,120,variant-batch blocks=1 max_same_block=10 distribution=6377009:10
datm-live-2026-07-13T09-14-26-552Z,C,4,2026-07-13T09:15:01.040Z,6377011,40,40,40,10,40,160,variant-batch blocks=1 max_same_block=10 distribution=6377011:10
datm-live-2026-07-13T09-14-26-552Z,C,5,2026-07-13T09:15:10.820Z,6377013,50,50,50,10,50,200,variant-batch blocks=1 max_same_block=10 distribution=6377013:10
datm-live-2026-07-13T09-14-26-552Z,C,6,2026-07-13T09:15:20.645Z,6377015,60,60,60,10,60,240,variant-batch blocks=1 max_same_block=10 distribution=6377015:10
datm-live-2026-07-13T09-14-26-552Z,C,7,2026-07-13T09:15:30.422Z,6377017,70,70,70,10,70,280,variant-batch blocks=1 max_same_block=10 distribution=6377017:10
datm-live-2026-07-13T09-14-26-552Z,C,8,2026-07-13T09:15:40.271Z,6377019,80,80,80,10,80,320,variant-batch blocks=1 max_same_block=10 distribution=6377019:10
datm-live-2026-07-13T09-14-26-552Z,C,9,2026-07-13T09:15:50.010Z,6377021,90,90,90,10,90,360,variant-batch blocks=1 max_same_block=10 distribution=6377021:10
datm-live-2026-07-13T09-14-26-552Z,C,10,2026-07-13T09:15:59.745Z,6377023,100,100,100,10,100,400,variant-batch blocks=1 max_same_block=10 distribution=6377023:10
datm-live-2026-07-13T09-14-26-552Z,C,11,2026-07-13T09:16:09.485Z,6377025,110,110,110,10,110,440,variant-batch blocks=1 max_same_block=10 distribution=6377025:10
datm-live-2026-07-13T09-14-26-552Z,C,12,2026-07-13T09:16:19.382Z,6377027,120,120,120,10,120,480,variant-batch blocks=1 max_same_block=10 distribution=6377027:10
datm-live-2026-07-13T09-14-26-552Z,C,13,2026-07-13T09:16:33.165Z,6377029,130,130,130,10,130,520,variant-batch blocks=1 max_same_block=10 distribution=6377029:10
datm-live-2026-07-13T09-14-26-552Z,C,14,2026-07-13T09:16:42.904Z,6377031,140,140,140,10,140,560,variant-batch blocks=1 max_same_block=10 distribution=6377031:10
datm-live-2026-07-13T09-14-26-552Z,C,15,2026-07-13T09:16:52.617Z,6377033,150,150,150,10,150,600,variant-batch blocks=1 max_same_block=10 distribution=6377033:10
datm-live-2026-07-13T09-14-26-552Z,C,16,2026-07-13T09:17:02.378Z,6377035,160,160,160,10,160,640,variant-batch blocks=1 max_same_block=10 distribution=6377035:10
datm-live-2026-07-13T09-14-26-552Z,C,17,2026-07-13T09:17:12.112Z,6377037,170,170,170,10,170,680,variant-batch blocks=1 max_same_block=10 distribution=6377037:10
datm-live-2026-07-13T09-14-26-552Z,C,18,2026-07-13T09:17:21.853Z,6377039,180,180,180,10,180,720,variant-batch blocks=1 max_same_block=10 distribution=6377039:10
datm-live-2026-07-13T09-14-26-552Z,C,19,2026-07-13T09:17:31.648Z,6377041,190,190,190,10,190,760,variant-batch blocks=1 max_same_block=10 distribution=6377041:10
datm-live-2026-07-13T09-14-26-552Z,C,20,2026-07-13T09:17:41.378Z,6377043,200,200,200,10,200,800,variant-batch blocks=1 max_same_block=10 distribution=6377043:10
datm-live-2026-07-13T09-14-26-552Z,C,21,2026-07-13T09:17:51.104Z,6377045,210,210,210,10,210,840,variant-batch blocks=1 max_same_block=10 distribution=6377045:10
datm-live-2026-07-13T09-14-26-552Z,C,22,2026-07-13T09:18:00.838Z,6377047,220,220,220,10,220,880,variant-batch blocks=1 max_same_block=10 distribution=6377047:10
datm-live-2026-07-13T09-14-26-552Z,C,23,2026-07-13T09:18:10.631Z,6377049,230,230,230,10,230,920,variant-batch blocks=1 max_same_block=10 distribution=6377049:10
datm-live-2026-07-13T09-14-26-552Z,C,24,2026-07-13T09:18:20.393Z,6377051,240,240,240,10,240,960,variant-batch blocks=1 max_same_block=10 distribution=6377051:10
datm-live-2026-07-13T09-14-26-552Z,C,25,2026-07-13T09:18:30.187Z,6377053,250,250,250,10,250,1000,variant-batch blocks=1 max_same_block=10 distribution=6377053:10
datm-live-2026-07-13T09-14-26-552Z,C,26,2026-07-13T09:18:39.899Z,6377055,260,260,260,10,260,1040,variant-batch blocks=1 max_same_block=10 distribution=6377055:10
datm-live-2026-07-13T09-14-26-552Z,C,27,2026-07-13T09:18:49.821Z,6377057,270,270,270,10,270,1080,variant-batch blocks=1 max_same_block=10 distribution=6377057:10
datm-live-2026-07-13T09-14-26-552Z,C,28,2026-07-13T09:18:59.582Z,6377059,280,280,280,10,280,1120,variant-batch blocks=1 max_same_block=10 distribution=6377059:10
datm-live-2026-07-13T09-14-26-552Z,C,29,2026-07-13T09:19:09.410Z,6377061,290,290,290,10,290,1160,variant-batch blocks=1 max_same_block=10 distribution=6377061:10
datm-live-2026-07-13T09-14-26-552Z,C,30,2026-07-13T09:19:23.209Z,6377063,300,300,300,10,300,1200,variant-batch blocks=1 max_same_block=10 distribution=6377063:10
