run_id,variant,entity_id,sequence_no,read_started_at,read_finished_at,read_latency_ms,block_tag,returned_ats,returned_trust_state,returned_timestamp,read_success,error_code,error_message
datm-live-2026-07-13T08-38-00-203Z,A,entity-01-normal,1,2026-07-13T08:38:05.338Z,2026-07-13T08:38:05.457Z,119,latest,89,Trusted,2026-07-13T08:38:00.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-02-normal,1,2026-07-13T08:38:05.335Z,2026-07-13T08:38:05.431Z,96,latest,90,Trusted,2026-07-13T08:38:00.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-03-normal,1,2026-07-13T08:38:05.336Z,2026-07-13T08:38:05.430Z,94,latest,90,Trusted,2026-07-13T08:38:00.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-04-normal,1,2026-07-13T08:38:05.337Z,2026-07-13T08:38:05.455Z,118,latest,89,Trusted,2026-07-13T08:38:00.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-05-suspicious,1,2026-07-13T08:38:05.338Z,2026-07-13T08:38:05.455Z,117,latest,63,Suspicious,2026-07-13T08:38:00.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-06-suspicious,1,2026-07-13T08:38:05.359Z,2026-07-13T08:38:05.486Z,127,latest,60,Suspicious,2026-07-13T08:38:00.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-07-suspicious,1,2026-07-13T08:38:05.551Z,2026-07-13T08:38:05.672Z,121,latest,61,Suspicious,2026-07-13T08:38:00.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-08-malicious,1,2026-07-13T08:38:05.525Z,2026-07-13T08:38:05.635Z,110,latest,31,Untrusted,2026-07-13T08:38:00.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-09-malicious,1,2026-07-13T08:38:05.558Z,2026-07-13T08:38:05.655Z,97,latest,29,Untrusted,2026-07-13T08:38:00.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-10-malicious,1,2026-07-13T08:38:05.560Z,2026-07-13T08:38:05.654Z,94,latest,29,Untrusted,2026-07-13T08:38:00.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-01-normal,2,2026-07-13T08:38:15.207Z,2026-07-13T08:38:15.315Z,108,latest,93,Trusted,2026-07-13T08:38:10.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-02-normal,2,2026-07-13T08:38:15.200Z,2026-07-13T08:38:15.330Z,130,latest,93,Trusted,2026-07-13T08:38:10.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-03-normal,2,2026-07-13T08:38:15.204Z,2026-07-13T08:38:15.328Z,124,latest,91,Trusted,2026-07-13T08:38:10.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-04-normal,2,2026-07-13T08:38:15.207Z,2026-07-13T08:38:15.316Z,109,latest,93,Trusted,2026-07-13T08:38:10.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-05-suspicious,2,2026-07-13T08:38:15.207Z,2026-07-13T08:38:15.327Z,120,latest,60,Suspicious,2026-07-13T08:38:10.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-06-suspicious,2,2026-07-13T08:38:15.228Z,2026-07-13T08:38:15.364Z,136,latest,60,Suspicious,2026-07-13T08:38:10.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-07-suspicious,2,2026-07-13T08:38:15.407Z,2026-07-13T08:38:15.514Z,107,latest,63,Suspicious,2026-07-13T08:38:10.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-08-malicious,2,2026-07-13T08:38:15.430Z,2026-07-13T08:38:15.560Z,130,latest,30,Untrusted,2026-07-13T08:38:10.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-09-malicious,2,2026-07-13T08:38:15.445Z,2026-07-13T08:38:15.591Z,146,latest,28,Untrusted,2026-07-13T08:38:10.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-10-malicious,2,2026-07-13T08:38:15.439Z,2026-07-13T08:38:15.560Z,121,latest,32,Untrusted,2026-07-13T08:38:10.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-01-normal,3,2026-07-13T08:38:25.045Z,2026-07-13T08:38:25.175Z,130,latest,93,Trusted,2026-07-13T08:38:20.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-02-normal,3,2026-07-13T08:38:25.051Z,2026-07-13T08:38:25.180Z,129,latest,92,Trusted,2026-07-13T08:38:20.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-03-normal,3,2026-07-13T08:38:25.053Z,2026-07-13T08:38:25.176Z,123,latest,93,Trusted,2026-07-13T08:38:20.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-04-normal,3,2026-07-13T08:38:25.050Z,2026-07-13T08:38:25.181Z,131,latest,93,Trusted,2026-07-13T08:38:20.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-05-suspicious,3,2026-07-13T08:38:25.051Z,2026-07-13T08:38:25.180Z,129,latest,60,Suspicious,2026-07-13T08:38:20.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-06-suspicious,3,2026-07-13T08:38:25.076Z,2026-07-13T08:38:25.213Z,137,latest,64,Suspicious,2026-07-13T08:38:20.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-07-suspicious,3,2026-07-13T08:38:25.282Z,2026-07-13T08:38:25.409Z,127,latest,60,Suspicious,2026-07-13T08:38:20.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-08-malicious,3,2026-07-13T08:38:25.285Z,2026-07-13T08:38:25.386Z,101,latest,28,Untrusted,2026-07-13T08:38:20.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-09-malicious,3,2026-07-13T08:38:25.284Z,2026-07-13T08:38:25.386Z,102,latest,30,Untrusted,2026-07-13T08:38:20.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-10-malicious,3,2026-07-13T08:38:25.316Z,2026-07-13T08:38:25.443Z,127,latest,30,Untrusted,2026-07-13T08:38:20.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-01-normal,4,2026-07-13T08:38:34.883Z,2026-07-13T08:38:34.998Z,115,latest,91,Trusted,2026-07-13T08:38:30.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-02-normal,4,2026-07-13T08:38:34.845Z,2026-07-13T08:38:34.964Z,119,latest,93,Trusted,2026-07-13T08:38:30.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-03-normal,4,2026-07-13T08:38:34.837Z,2026-07-13T08:38:34.949Z,112,latest,93,Trusted,2026-07-13T08:38:30.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-04-normal,4,2026-07-13T08:38:34.838Z,2026-07-13T08:38:34.963Z,125,latest,91,Trusted,2026-07-13T08:38:30.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-05-suspicious,4,2026-07-13T08:38:34.840Z,2026-07-13T08:38:34.949Z,109,latest,64,Suspicious,2026-07-13T08:38:30.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-06-suspicious,4,2026-07-13T08:38:34.846Z,2026-07-13T08:38:34.963Z,117,latest,61,Suspicious,2026-07-13T08:38:30.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-07-suspicious,4,2026-07-13T08:38:35.038Z,2026-07-13T08:38:35.136Z,98,latest,60,Suspicious,2026-07-13T08:38:30.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-08-malicious,4,2026-07-13T08:38:35.050Z,2026-07-13T08:38:35.164Z,114,latest,30,Untrusted,2026-07-13T08:38:30.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-09-malicious,4,2026-07-13T08:38:35.065Z,2026-07-13T08:38:35.165Z,100,latest,29,Untrusted,2026-07-13T08:38:30.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-10-malicious,4,2026-07-13T08:38:35.070Z,2026-07-13T08:38:35.190Z,120,latest,29,Untrusted,2026-07-13T08:38:30.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-01-normal,5,2026-07-13T08:38:44.570Z,2026-07-13T08:38:44.672Z,102,latest,93,Trusted,2026-07-13T08:38:40.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-02-normal,5,2026-07-13T08:38:44.568Z,2026-07-13T08:38:44.678Z,110,latest,93,Trusted,2026-07-13T08:38:40.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-03-normal,5,2026-07-13T08:38:44.596Z,2026-07-13T08:38:44.715Z,119,latest,92,Trusted,2026-07-13T08:38:40.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-04-normal,5,2026-07-13T08:38:44.568Z,2026-07-13T08:38:44.680Z,112,latest,93,Trusted,2026-07-13T08:38:40.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-05-suspicious,5,2026-07-13T08:38:44.571Z,2026-07-13T08:38:44.673Z,102,latest,61,Suspicious,2026-07-13T08:38:40.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-06-suspicious,5,2026-07-13T08:38:44.567Z,2026-07-13T08:38:44.679Z,112,latest,59,Suspicious,2026-07-13T08:38:40.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-07-suspicious,5,2026-07-13T08:38:44.794Z,2026-07-13T08:38:44.909Z,115,latest,64,Suspicious,2026-07-13T08:38:40.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-08-malicious,5,2026-07-13T08:38:44.760Z,2026-07-13T08:38:44.880Z,120,latest,30,Untrusted,2026-07-13T08:38:40.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-09-malicious,5,2026-07-13T08:38:44.809Z,2026-07-13T08:38:44.948Z,139,latest,28,Untrusted,2026-07-13T08:38:40.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-10-malicious,5,2026-07-13T08:38:44.808Z,2026-07-13T08:38:44.948Z,140,latest,31,Untrusted,2026-07-13T08:38:40.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-01-normal,6,2026-07-13T08:38:54.585Z,2026-07-13T08:38:54.746Z,161,latest,93,Trusted,2026-07-13T08:38:50.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-02-normal,6,2026-07-13T08:38:54.573Z,2026-07-13T08:38:54.746Z,173,latest,92,Trusted,2026-07-13T08:38:50.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-03-normal,6,2026-07-13T08:38:54.568Z,2026-07-13T08:38:54.755Z,187,latest,93,Trusted,2026-07-13T08:38:50.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-04-normal,6,2026-07-13T08:38:54.532Z,2026-07-13T08:38:54.755Z,223,latest,93,Trusted,2026-07-13T08:38:50.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-05-suspicious,6,2026-07-13T08:38:54.672Z,2026-07-13T08:38:54.793Z,121,latest,59,Suspicious,2026-07-13T08:38:50.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-06-suspicious,6,2026-07-13T08:38:54.598Z,2026-07-13T08:38:54.754Z,156,latest,60,Suspicious,2026-07-13T08:38:50.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-07-suspicious,6,2026-07-13T08:38:54.864Z,2026-07-13T08:38:55.026Z,162,latest,61,Suspicious,2026-07-13T08:38:50.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-08-malicious,6,2026-07-13T08:38:54.965Z,2026-07-13T08:38:55.094Z,129,latest,28,Untrusted,2026-07-13T08:38:50.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-09-malicious,6,2026-07-13T08:38:54.966Z,2026-07-13T08:38:55.094Z,128,latest,29,Untrusted,2026-07-13T08:38:50.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-10-malicious,6,2026-07-13T08:38:54.997Z,2026-07-13T08:38:55.123Z,126,latest,30,Untrusted,2026-07-13T08:38:50.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-38-00-203Z,A,entity-01-normal,7,2026-07-13T08:39:04.580Z,2026-07-13T08:39:04.803Z,223,latest,92,Trusted,2026-07-13T08:39:00.000Z,true,,live read after variant-batch update
