run_id,variant,entity_id,sequence_no,read_started_at,read_finished_at,read_latency_ms,block_tag,returned_ats,returned_trust_state,returned_timestamp,read_success,error_code,error_message
datm-live-2026-07-13T08-53-43-261Z,C,entity-01-normal,1,2026-07-13T08:53:44.046Z,2026-07-13T08:53:44.154Z,108,latest,89,Trusted,2026-07-13T08:53:43.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-53-43-261Z,C,entity-02-normal,1,2026-07-13T08:53:44.035Z,2026-07-13T08:53:44.129Z,94,latest,90,Trusted,2026-07-13T08:53:43.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-53-43-261Z,C,entity-03-normal,1,2026-07-13T08:53:44.037Z,2026-07-13T08:53:44.165Z,128,latest,90,Trusted,2026-07-13T08:53:43.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-53-43-261Z,C,entity-04-normal,1,2026-07-13T08:53:44.037Z,2026-07-13T08:53:44.153Z,116,latest,89,Trusted,2026-07-13T08:53:43.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-53-43-261Z,C,entity-05-suspicious,1,2026-07-13T08:53:44.034Z,2026-07-13T08:53:44.120Z,86,latest,63,Suspicious,2026-07-13T08:53:43.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-53-43-261Z,C,entity-06-suspicious,1,2026-07-13T08:53:44.018Z,2026-07-13T08:53:44.119Z,101,latest,60,Suspicious,2026-07-13T08:53:43.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-53-43-261Z,C,entity-07-suspicious,1,2026-07-13T08:53:44.229Z,2026-07-13T08:53:44.339Z,110,latest,61,Suspicious,2026-07-13T08:53:43.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-53-43-261Z,C,entity-08-malicious,1,2026-07-13T08:53:44.202Z,2026-07-13T08:53:44.327Z,125,latest,31,Untrusted,2026-07-13T08:53:43.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-53-43-261Z,C,entity-09-malicious,1,2026-07-13T08:53:44.246Z,2026-07-13T08:53:44.353Z,107,latest,29,Untrusted,2026-07-13T08:53:43.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-53-43-261Z,C,entity-10-malicious,1,2026-07-13T08:53:44.243Z,2026-07-13T08:53:44.338Z,95,latest,29,Untrusted,2026-07-13T08:53:43.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-53-43-261Z,C,entity-01-normal,2,2026-07-13T08:53:57.767Z,2026-07-13T08:53:57.885Z,118,latest,93,Trusted,2026-07-13T08:53:53.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-53-43-261Z,C,entity-02-normal,2,2026-07-13T08:53:57.749Z,2026-07-13T08:53:57.855Z,106,latest,93,Trusted,2026-07-13T08:53:53.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-53-43-261Z,C,entity-03-normal,2,2026-07-13T08:53:57.750Z,2026-07-13T08:53:57.854Z,104,latest,91,Trusted,2026-07-13T08:53:53.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-53-43-261Z,C,entity-04-normal,2,2026-07-13T08:53:57.742Z,2026-07-13T08:53:57.855Z,113,latest,93,Trusted,2026-07-13T08:53:53.000Z,true,,live read after variant-batch update
