run_id,variant,entity_id,sequence_no,read_started_at,read_finished_at,read_latency_ms,block_tag,returned_ats,returned_trust_state,returned_timestamp,read_success,error_code,error_message
datm-live-2026-07-13T08-46-44-334Z,B,entity-01-normal,1,2026-07-13T08:46:49.129Z,2026-07-13T08:46:49.228Z,99,latest,89,Trusted,2026-07-13T08:46:44.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-02-normal,1,2026-07-13T08:46:49.149Z,2026-07-13T08:46:49.271Z,122,latest,90,Trusted,2026-07-13T08:46:44.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-03-normal,1,2026-07-13T08:46:49.129Z,2026-07-13T08:46:49.226Z,97,latest,90,Trusted,2026-07-13T08:46:44.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-04-normal,1,2026-07-13T08:46:49.125Z,2026-07-13T08:46:49.238Z,113,latest,89,Trusted,2026-07-13T08:46:44.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-05-suspicious,1,2026-07-13T08:46:49.124Z,2026-07-13T08:46:49.239Z,115,latest,63,Suspicious,2026-07-13T08:46:44.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-06-suspicious,1,2026-07-13T08:46:49.127Z,2026-07-13T08:46:49.238Z,111,latest,60,Suspicious,2026-07-13T08:46:44.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-07-suspicious,1,2026-07-13T08:46:49.308Z,2026-07-13T08:46:49.427Z,119,latest,61,Suspicious,2026-07-13T08:46:44.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-08-malicious,1,2026-07-13T08:46:49.330Z,2026-07-13T08:46:49.453Z,123,latest,31,Untrusted,2026-07-13T08:46:44.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-09-malicious,1,2026-07-13T08:46:49.340Z,2026-07-13T08:46:49.451Z,111,latest,29,Untrusted,2026-07-13T08:46:44.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-10-malicious,1,2026-07-13T08:46:49.344Z,2026-07-13T08:46:49.452Z,108,latest,29,Untrusted,2026-07-13T08:46:44.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-01-normal,2,2026-07-13T08:46:59.176Z,2026-07-13T08:46:59.287Z,111,latest,93,Trusted,2026-07-13T08:46:54.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-02-normal,2,2026-07-13T08:46:59.178Z,2026-07-13T08:46:59.294Z,116,latest,93,Trusted,2026-07-13T08:46:54.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-03-normal,2,2026-07-13T08:46:59.178Z,2026-07-13T08:46:59.286Z,108,latest,91,Trusted,2026-07-13T08:46:54.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-04-normal,2,2026-07-13T08:46:59.201Z,2026-07-13T08:46:59.326Z,125,latest,93,Trusted,2026-07-13T08:46:54.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-05-suspicious,2,2026-07-13T08:46:59.178Z,2026-07-13T08:46:59.293Z,115,latest,60,Suspicious,2026-07-13T08:46:54.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-06-suspicious,2,2026-07-13T08:46:59.173Z,2026-07-13T08:46:59.293Z,120,latest,60,Suspicious,2026-07-13T08:46:54.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-07-suspicious,2,2026-07-13T08:46:59.365Z,2026-07-13T08:46:59.484Z,119,latest,63,Suspicious,2026-07-13T08:46:54.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-08-malicious,2,2026-07-13T08:46:59.390Z,2026-07-13T08:46:59.494Z,104,latest,30,Untrusted,2026-07-13T08:46:54.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-09-malicious,2,2026-07-13T08:46:59.398Z,2026-07-13T08:46:59.495Z,97,latest,28,Untrusted,2026-07-13T08:46:54.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-10-malicious,2,2026-07-13T08:46:59.405Z,2026-07-13T08:46:59.509Z,104,latest,32,Untrusted,2026-07-13T08:46:54.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-01-normal,3,2026-07-13T08:47:12.914Z,2026-07-13T08:47:13.026Z,112,latest,93,Trusted,2026-07-13T08:47:04.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-02-normal,3,2026-07-13T08:47:12.943Z,2026-07-13T08:47:13.053Z,110,latest,92,Trusted,2026-07-13T08:47:04.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-03-normal,3,2026-07-13T08:47:12.933Z,2026-07-13T08:47:13.052Z,119,latest,93,Trusted,2026-07-13T08:47:04.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-04-normal,3,2026-07-13T08:47:12.929Z,2026-07-13T08:47:13.016Z,87,latest,93,Trusted,2026-07-13T08:47:04.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-05-suspicious,3,2026-07-13T08:47:12.931Z,2026-07-13T08:47:13.015Z,84,latest,60,Suspicious,2026-07-13T08:47:04.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-06-suspicious,3,2026-07-13T08:47:12.889Z,2026-07-13T08:47:13.003Z,114,latest,64,Suspicious,2026-07-13T08:47:04.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-07-suspicious,3,2026-07-13T08:47:13.096Z,2026-07-13T08:47:13.197Z,101,latest,60,Suspicious,2026-07-13T08:47:04.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-08-malicious,3,2026-07-13T08:47:13.100Z,2026-07-13T08:47:13.197Z,97,latest,28,Untrusted,2026-07-13T08:47:04.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-09-malicious,3,2026-07-13T08:47:13.116Z,2026-07-13T08:47:13.234Z,118,latest,30,Untrusted,2026-07-13T08:47:04.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-10-malicious,3,2026-07-13T08:47:13.145Z,2026-07-13T08:47:13.262Z,117,latest,30,Untrusted,2026-07-13T08:47:04.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-01-normal,4,2026-07-13T08:47:22.679Z,2026-07-13T08:47:22.779Z,100,latest,91,Trusted,2026-07-13T08:47:14.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-02-normal,4,2026-07-13T08:47:22.680Z,2026-07-13T08:47:22.775Z,95,latest,93,Trusted,2026-07-13T08:47:14.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-03-normal,4,2026-07-13T08:47:22.683Z,2026-07-13T08:47:22.776Z,93,latest,93,Trusted,2026-07-13T08:47:14.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-04-normal,4,2026-07-13T08:47:22.682Z,2026-07-13T08:47:22.778Z,96,latest,91,Trusted,2026-07-13T08:47:14.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T08-46-44-334Z,B,entity-05-suspicious,4,2026-07-13T08:47:22.703Z,2026-07-13T08:47:22.807Z,104,latest,64,Suspicious,2026-07-13T08:47:14.000Z,true,,live read after variant-batch update
