run_id,variant,entity_id,sequence_no,read_started_at,read_finished_at,read_latency_ms,block_tag,returned_ats,returned_trust_state,returned_timestamp,read_success,error_code,error_message
datm-live-2026-07-13T10-51-21-222Z,B,entity-01-normal,1,2026-07-13T10:51:25.930Z,2026-07-13T10:51:26.035Z,105,latest,89,Trusted,2026-07-13T10:51:21.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T10-51-21-222Z,B,entity-02-normal,1,2026-07-13T10:51:25.954Z,2026-07-13T10:51:26.061Z,107,latest,90,Trusted,2026-07-13T10:51:21.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T10-51-21-222Z,B,entity-03-normal,1,2026-07-13T10:51:25.924Z,2026-07-13T10:51:26.033Z,109,latest,90,Trusted,2026-07-13T10:51:21.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T10-51-21-222Z,B,entity-01-normal,2,2026-07-13T10:51:35.482Z,2026-07-13T10:51:35.601Z,119,latest,93,Trusted,2026-07-13T10:51:31.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T10-51-21-222Z,B,entity-02-normal,2,2026-07-13T10:51:35.485Z,2026-07-13T10:51:35.600Z,115,latest,93,Trusted,2026-07-13T10:51:31.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T10-51-21-222Z,B,entity-03-normal,2,2026-07-13T10:51:35.514Z,2026-07-13T10:51:35.626Z,112,latest,91,Trusted,2026-07-13T10:51:31.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T10-51-21-222Z,B,entity-01-normal,3,2026-07-13T10:51:44.996Z,2026-07-13T10:51:45.125Z,129,latest,93,Trusted,2026-07-13T10:51:41.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T10-51-21-222Z,B,entity-02-normal,3,2026-07-13T10:51:45.031Z,2026-07-13T10:51:45.157Z,126,latest,92,Trusted,2026-07-13T10:51:41.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T10-51-21-222Z,B,entity-03-normal,3,2026-07-13T10:51:44.995Z,2026-07-13T10:51:45.124Z,129,latest,93,Trusted,2026-07-13T10:51:41.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T10-51-21-222Z,B,entity-01-normal,4,2026-07-13T10:51:54.545Z,2026-07-13T10:51:54.662Z,117,latest,91,Trusted,2026-07-13T10:51:51.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T10-51-21-222Z,B,entity-02-normal,4,2026-07-13T10:51:54.546Z,2026-07-13T10:51:54.661Z,115,latest,93,Trusted,2026-07-13T10:51:51.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T10-51-21-222Z,B,entity-03-normal,4,2026-07-13T10:51:54.572Z,2026-07-13T10:51:54.692Z,120,latest,93,Trusted,2026-07-13T10:51:51.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T10-51-21-222Z,B,entity-01-normal,5,2026-07-13T10:52:08.136Z,2026-07-13T10:52:08.247Z,111,latest,93,Trusted,2026-07-13T10:52:01.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T10-51-21-222Z,B,entity-02-normal,5,2026-07-13T10:52:08.100Z,2026-07-13T10:52:08.216Z,116,latest,93,Trusted,2026-07-13T10:52:01.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T10-51-21-222Z,B,entity-03-normal,5,2026-07-13T10:52:08.073Z,2026-07-13T10:52:08.186Z,113,latest,92,Trusted,2026-07-13T10:52:01.000Z,true,,live read after variant-batch update
