run_id,variant,entity_id,entity_profile,sequence_no,scheduled_at,datm_start_at,datm_end_at,datm_processing_ms,submit_at,tx_hash,receipt_at,tx_status,gas_used,effective_gas_price,block_number,block_hash,block_timestamp,confirmation_latency_ms,block_inclusion_latency_ms,end_to_end_latency_ms,ats,trust_state,calc_timestamp,input_hash,error_code,error_message
datm-live-2026-07-13T11-05-39-844Z,C,entity-01-normal,normal,1,2026-07-13T11:05:40.176Z,2026-07-13T11:05:40.176Z,2026-07-13T11:05:40.176Z,0,2026-07-13T11:05:40.281Z,0xbc020e51f89d4bd925dc092e0d6fb5491ff9af092c85ec748435f57e1309e225,2026-07-13T11:05:44.580Z,success,40235,1000,6378340,0x70b64b32d36df9311ca0b95a8a64be17fd79f36b316a215d99cdd3093987337f,2026-07-13T11:05:44.580Z,4299,4299,4404,89,Trusted,2026-07-13T11:05:39.986Z,0xe9240d7fc6b1aa932937bf9931bbb000c23d7d33c08d62aaa3f9535e84f8ffc9,,variant-batch live execution
datm-live-2026-07-13T11-05-39-844Z,C,entity-02-normal,normal,1,2026-07-13T11:05:40.180Z,2026-07-13T11:05:40.180Z,2026-07-13T11:05:40.180Z,0,2026-07-13T11:05:40.310Z,0x239435bf64150dea48963da5c7956d0bcf433476fe17645c0a394fbfe6c3112d,2026-07-13T11:05:44.541Z,success,40235,1000,6378340,0x70b64b32d36df9311ca0b95a8a64be17fd79f36b316a215d99cdd3093987337f,2026-07-13T11:05:44.541Z,4231,4231,4361,90,Trusted,2026-07-13T11:05:39.986Z,0xe22d19b4a6cf04be86027fce68bfc64835d8650aec2759ebab4afe4277886815,,variant-batch live execution
datm-live-2026-07-13T11-05-39-844Z,C,entity-03-normal,normal,1,2026-07-13T11:05:40.181Z,2026-07-13T11:05:40.181Z,2026-07-13T11:05:40.181Z,0,2026-07-13T11:05:40.310Z,0xe78c2b62a9d37f5f655293c59ff2adda462e0ebdba8c65b748ac2280847cdcec,2026-07-13T11:05:44.546Z,success,40235,1000,6378340,0x70b64b32d36df9311ca0b95a8a64be17fd79f36b316a215d99cdd3093987337f,2026-07-13T11:05:44.546Z,4236,4236,4365,90,Trusted,2026-07-13T11:05:39.986Z,0xa4c1f5d91cfd62d15cc2267efd8cf6b8fe22272b55f1644fb5012bb828a45a47,,variant-batch live execution
datm-live-2026-07-13T11-05-39-844Z,C,entity-01-normal,normal,2,2026-07-13T11:05:49.712Z,2026-07-13T11:05:49.712Z,2026-07-13T11:05:49.712Z,0,2026-07-13T11:05:49.851Z,0x78ddcb6dded0f94a6c2937845e64c5d4c8ff5337f66bf51c2110971ed641a251,2026-07-13T11:05:58.068Z,success,40187,1000,6378342,0x439b7061240661e2034b3c1679551a0447f9dc44aa405ffc32fe93ed115c2651,2026-07-13T11:05:58.068Z,8217,8217,8356,93,Trusted,2026-07-13T11:05:49.986Z,0x9f3a90c3796e6f4144f13ba7d6c47a7cdc3eb6584d00b01f8e9166c5e72e52f7,,variant-batch live execution
datm-live-2026-07-13T11-05-39-844Z,C,entity-02-normal,normal,2,2026-07-13T11:05:49.713Z,2026-07-13T11:05:49.713Z,2026-07-13T11:05:49.713Z,0,2026-07-13T11:05:49.821Z,0x936b636b6d0ac8224d3f8d1bebc234d8e47c36bef12d5c6b1d78a9895df7bbf6,2026-07-13T11:05:58.097Z,success,40199,1000,6378342,0x439b7061240661e2034b3c1679551a0447f9dc44aa405ffc32fe93ed115c2651,2026-07-13T11:05:58.097Z,8276,8276,8384,93,Trusted,2026-07-13T11:05:49.986Z,0x6d57f9a54bd746c71abbbe4665bd50eab817d8f305750a6a978e590be7bcb563,,variant-batch live execution
datm-live-2026-07-13T11-05-39-844Z,C,entity-03-normal,normal,2,2026-07-13T11:05:49.714Z,2026-07-13T11:05:49.714Z,2026-07-13T11:05:49.714Z,0,2026-07-13T11:05:49.851Z,0xad52f5efe43a751a6dbd1831fa57e2f828809f175529de7997be01d5852fc54f,2026-07-13T11:05:58.152Z,success,40211,1000,6378342,0x439b7061240661e2034b3c1679551a0447f9dc44aa405ffc32fe93ed115c2651,2026-07-13T11:05:58.152Z,8301,8301,8438,91,Trusted,2026-07-13T11:05:49.986Z,0xabffaf568653afd59b016c77019c93d8e2c2658a6ce9ecb43166874deefb34cf,,variant-batch live execution
datm-live-2026-07-13T11-05-39-844Z,C,entity-01-normal,normal,3,2026-07-13T11:06:03.254Z,2026-07-13T11:06:03.254Z,2026-07-13T11:06:03.254Z,0,2026-07-13T11:06:03.370Z,0x92946402e05e8f787678071ed505bcc8829983d81ee411fdf99549ed9e7ae33a,2026-07-13T11:06:07.655Z,success,40187,1000,6378344,0x7805f83da77cddd7deda32326da7b1180432a8c3bdd3457576ab5fe4ba1d851a,2026-07-13T11:06:07.655Z,4285,4285,4401,93,Trusted,2026-07-13T11:05:59.986Z,0xac7bba9b56a7c121303b6543b4ba62a6b465e6e738783c62f728dc3d29097700,,variant-batch live execution
datm-live-2026-07-13T11-05-39-844Z,C,entity-02-normal,normal,3,2026-07-13T11:06:03.256Z,2026-07-13T11:06:03.256Z,2026-07-13T11:06:03.256Z,0,2026-07-13T11:06:03.370Z,0xa07b192377c763735c033b537d57acc96afdbbd0446017cc5b2dc826378c74f3,2026-07-13T11:06:07.681Z,success,40211,1000,6378344,0x7805f83da77cddd7deda32326da7b1180432a8c3bdd3457576ab5fe4ba1d851a,2026-07-13T11:06:07.681Z,4311,4311,4425,92,Trusted,2026-07-13T11:05:59.986Z,0xf615043d27f75aa48a41055a5e7c3bae1539681c32df36e7a71a88d536df85e1,,variant-batch live execution
datm-live-2026-07-13T11-05-39-844Z,C,entity-03-normal,normal,3,2026-07-13T11:06:03.257Z,2026-07-13T11:06:03.257Z,2026-07-13T11:06:03.257Z,0,2026-07-13T11:06:03.397Z,0x9a34d23fd6f07cc36f752d987037fa1b5100009eaeaaa149b1d25f54b54858b8,2026-07-13T11:06:07.657Z,success,40199,1000,6378344,0x7805f83da77cddd7deda32326da7b1180432a8c3bdd3457576ab5fe4ba1d851a,2026-07-13T11:06:07.657Z,4260,4260,4400,93,Trusted,2026-07-13T11:05:59.986Z,0xd45a4f8611368a51dd55c13c61a72e3dd64b6568a7a3151d353c755d6f14ee6a,,variant-batch live execution
datm-live-2026-07-13T11-05-39-844Z,C,entity-01-normal,normal,4,2026-07-13T11:06:12.800Z,2026-07-13T11:06:12.800Z,2026-07-13T11:06:12.800Z,0,2026-07-13T11:06:12.955Z,0xabd9670351275fa6d671230679afd102de50c9ca6353ffc50271e547d28a3373,2026-07-13T11:06:17.179Z,success,40211,1000,6378346,0xa23e286284d7bb50753e3bf415a8c852dbaa2b0fa4d06d9ba5003c5d90091bd2,2026-07-13T11:06:17.179Z,4224,4224,4379,91,Trusted,2026-07-13T11:06:09.986Z,0xb55f1277b567e0dca95b195de924f92199ecb2a18968362a532ad7e1dc4edbc5,,variant-batch live execution
