run_id,variant,entity_id,sequence_no,read_started_at,read_finished_at,read_latency_ms,block_tag,returned_ats,returned_trust_state,returned_timestamp,read_success,error_code,error_message
datm-live-2026-07-13T11-05-39-844Z,C,entity-01-normal,1,2026-07-13T11:05:44.580Z,2026-07-13T11:05:44.708Z,128,latest,89,Trusted,2026-07-13T11:05:39.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-02-normal,1,2026-07-13T11:05:44.541Z,2026-07-13T11:05:44.678Z,137,latest,90,Trusted,2026-07-13T11:05:39.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-03-normal,1,2026-07-13T11:05:44.546Z,2026-07-13T11:05:44.679Z,133,latest,90,Trusted,2026-07-13T11:05:39.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-01-normal,2,2026-07-13T11:05:58.068Z,2026-07-13T11:05:58.183Z,115,latest,93,Trusted,2026-07-13T11:05:49.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-02-normal,2,2026-07-13T11:05:58.097Z,2026-07-13T11:05:58.182Z,85,latest,93,Trusted,2026-07-13T11:05:49.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-03-normal,2,2026-07-13T11:05:58.152Z,2026-07-13T11:05:58.250Z,98,latest,91,Trusted,2026-07-13T11:05:49.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-01-normal,3,2026-07-13T11:06:07.655Z,2026-07-13T11:06:07.766Z,111,latest,93,Trusted,2026-07-13T11:05:59.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-02-normal,3,2026-07-13T11:06:07.681Z,2026-07-13T11:06:07.794Z,113,latest,92,Trusted,2026-07-13T11:05:59.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-03-normal,3,2026-07-13T11:06:07.657Z,2026-07-13T11:06:07.766Z,109,latest,93,Trusted,2026-07-13T11:05:59.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-01-normal,4,2026-07-13T11:06:17.179Z,2026-07-13T11:06:17.291Z,112,latest,91,Trusted,2026-07-13T11:06:09.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-02-normal,4,2026-07-13T11:06:17.204Z,2026-07-13T11:06:17.322Z,118,latest,93,Trusted,2026-07-13T11:06:09.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-03-normal,4,2026-07-13T11:06:17.176Z,2026-07-13T11:06:17.291Z,115,latest,93,Trusted,2026-07-13T11:06:09.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-01-normal,5,2026-07-13T11:06:26.694Z,2026-07-13T11:06:26.811Z,117,latest,93,Trusted,2026-07-13T11:06:19.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-02-normal,5,2026-07-13T11:06:26.723Z,2026-07-13T11:06:26.841Z,118,latest,93,Trusted,2026-07-13T11:06:19.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-03-normal,5,2026-07-13T11:06:26.705Z,2026-07-13T11:06:26.812Z,107,latest,92,Trusted,2026-07-13T11:06:19.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-01-normal,6,2026-07-13T11:06:36.252Z,2026-07-13T11:06:36.416Z,164,latest,93,Trusted,2026-07-13T11:06:29.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-02-normal,6,2026-07-13T11:06:36.254Z,2026-07-13T11:06:36.415Z,161,latest,92,Trusted,2026-07-13T11:06:29.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-03-normal,6,2026-07-13T11:06:36.278Z,2026-07-13T11:06:36.465Z,187,latest,93,Trusted,2026-07-13T11:06:29.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-01-normal,7,2026-07-13T11:06:46.646Z,2026-07-13T11:06:46.897Z,251,latest,92,Trusted,2026-07-13T11:06:39.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-02-normal,7,2026-07-13T11:06:46.685Z,2026-07-13T11:06:47.028Z,343,latest,93,Trusted,2026-07-13T11:06:39.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-03-normal,7,2026-07-13T11:06:46.653Z,2026-07-13T11:06:46.896Z,243,latest,93,Trusted,2026-07-13T11:06:39.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-01-normal,8,2026-07-13T11:06:56.442Z,2026-07-13T11:06:56.554Z,112,latest,93,Trusted,2026-07-13T11:06:49.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-02-normal,8,2026-07-13T11:06:56.468Z,2026-07-13T11:06:56.583Z,115,latest,93,Trusted,2026-07-13T11:06:49.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-03-normal,8,2026-07-13T11:06:56.442Z,2026-07-13T11:06:56.553Z,111,latest,91,Trusted,2026-07-13T11:06:49.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-01-normal,9,2026-07-13T11:07:07.376Z,2026-07-13T11:07:07.859Z,483,latest,93,Trusted,2026-07-13T11:06:59.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-05-39-844Z,C,entity-02-normal,9,2026-07-13T11:07:07.212Z,2026-07-13T11:07:07.812Z,600,latest,92,Trusted,2026-07-13T11:06:59.000Z,true,,live read after variant-batch update
