run_id,variant,checkpoint_no,observed_at,block_number,cumulative_updates,cumulative_successful_updates,cumulative_events,unique_entities_seen,estimated_storage_records,estimated_storage_slots,notes
datm-live-2026-07-13T12-22-03-136Z,C,1,2026-07-13T12:22:12.434Z,6379257,9,9,9,9,9,36,variant-batch blocks=2 max_same_block=7 distribution=6379256:2|6379257:7
datm-live-2026-07-13T12-22-03-136Z,C,2,2026-07-13T12:22:22.469Z,6379259,18,18,18,9,18,72,variant-batch blocks=1 max_same_block=9 distribution=6379259:9
datm-live-2026-07-13T12-22-03-136Z,C,3,2026-07-13T12:22:32.190Z,6379261,27,27,27,9,27,108,variant-batch blocks=1 max_same_block=9 distribution=6379261:9
datm-live-2026-07-13T12-22-03-136Z,C,4,2026-07-13T12:22:41.925Z,6379263,36,36,36,9,36,144,variant-batch blocks=1 max_same_block=9 distribution=6379263:9
datm-live-2026-07-13T12-22-03-136Z,C,5,2026-07-13T12:22:51.658Z,6379265,45,45,45,9,45,180,variant-batch blocks=1 max_same_block=9 distribution=6379265:9
datm-live-2026-07-13T12-22-03-136Z,C,6,2026-07-13T12:23:01.395Z,6379267,54,54,54,9,54,216,variant-batch blocks=1 max_same_block=9 distribution=6379267:9
datm-live-2026-07-13T12-22-03-136Z,C,7,2026-07-13T12:23:11.149Z,6379269,63,63,63,9,63,252,variant-batch blocks=1 max_same_block=9 distribution=6379269:9
datm-live-2026-07-13T12-22-03-136Z,C,8,2026-07-13T12:23:20.874Z,6379271,72,72,72,9,72,288,variant-batch blocks=1 max_same_block=9 distribution=6379271:9
datm-live-2026-07-13T12-22-03-136Z,C,9,2026-07-13T12:23:30.654Z,6379273,81,81,81,9,81,324,variant-batch blocks=1 max_same_block=9 distribution=6379273:9
datm-live-2026-07-13T12-22-03-136Z,C,10,2026-07-13T12:23:40.869Z,6379275,90,90,90,9,90,360,variant-batch blocks=1 max_same_block=9 distribution=6379275:9
datm-live-2026-07-13T12-22-03-136Z,C,11,2026-07-13T12:23:51.006Z,6379277,99,99,99,9,99,396,variant-batch blocks=1 max_same_block=9 distribution=6379277:9
datm-live-2026-07-13T12-22-03-136Z,C,12,2026-07-13T12:24:00.735Z,6379279,108,108,108,9,108,432,variant-batch blocks=1 max_same_block=9 distribution=6379279:9
datm-live-2026-07-13T12-22-03-136Z,C,13,2026-07-13T12:24:10.498Z,6379281,117,117,117,9,117,468,variant-batch blocks=1 max_same_block=9 distribution=6379281:9
datm-live-2026-07-13T12-22-03-136Z,C,14,2026-07-13T12:24:20.230Z,6379283,126,126,126,9,126,504,variant-batch blocks=1 max_same_block=9 distribution=6379283:9
datm-live-2026-07-13T12-22-03-136Z,C,15,2026-07-13T12:24:29.975Z,6379285,135,135,135,9,135,540,variant-batch blocks=1 max_same_block=9 distribution=6379285:9
datm-live-2026-07-13T12-22-03-136Z,C,16,2026-07-13T12:24:39.690Z,6379287,144,144,144,9,144,576,variant-batch blocks=1 max_same_block=9 distribution=6379287:9
datm-live-2026-07-13T12-22-03-136Z,C,17,2026-07-13T12:24:49.444Z,6379289,153,153,153,9,153,612,variant-batch blocks=1 max_same_block=9 distribution=6379289:9
datm-live-2026-07-13T12-22-03-136Z,C,18,2026-07-13T12:25:03.181Z,6379291,162,162,162,9,162,648,variant-batch blocks=1 max_same_block=9 distribution=6379291:9
datm-live-2026-07-13T12-22-03-136Z,C,19,2026-07-13T12:25:12.885Z,6379293,171,171,171,9,171,684,variant-batch blocks=1 max_same_block=9 distribution=6379293:9
datm-live-2026-07-13T12-22-03-136Z,C,20,2026-07-13T12:25:22.565Z,6379295,180,180,180,9,180,720,variant-batch blocks=1 max_same_block=9 distribution=6379295:9
datm-live-2026-07-13T12-22-03-136Z,C,21,2026-07-13T12:25:32.328Z,6379297,189,189,189,9,189,756,variant-batch blocks=1 max_same_block=9 distribution=6379297:9
datm-live-2026-07-13T12-22-03-136Z,C,22,2026-07-13T12:25:42.076Z,6379299,198,198,198,9,198,792,variant-batch blocks=1 max_same_block=9 distribution=6379299:9
datm-live-2026-07-13T12-22-03-136Z,C,23,2026-07-13T12:25:51.803Z,6379301,207,207,207,9,207,828,variant-batch blocks=1 max_same_block=9 distribution=6379301:9
datm-live-2026-07-13T12-22-03-136Z,C,24,2026-07-13T12:26:01.569Z,6379303,216,216,216,9,216,864,variant-batch blocks=1 max_same_block=9 distribution=6379303:9
datm-live-2026-07-13T12-22-03-136Z,C,25,2026-07-13T12:26:11.294Z,6379305,225,225,225,9,225,900,variant-batch blocks=1 max_same_block=9 distribution=6379305:9
datm-live-2026-07-13T12-22-03-136Z,C,26,2026-07-13T12:26:21.031Z,6379307,234,234,234,9,234,936,variant-batch blocks=1 max_same_block=9 distribution=6379307:9
datm-live-2026-07-13T12-22-03-136Z,C,27,2026-07-13T12:26:30.833Z,6379309,243,243,243,9,243,972,variant-batch blocks=1 max_same_block=9 distribution=6379309:9
datm-live-2026-07-13T12-22-03-136Z,C,28,2026-07-13T12:26:40.572Z,6379311,252,252,252,9,252,1008,variant-batch blocks=1 max_same_block=9 distribution=6379311:9
datm-live-2026-07-13T12-22-03-136Z,C,29,2026-07-13T12:26:50.340Z,6379313,261,261,261,9,261,1044,variant-batch blocks=1 max_same_block=9 distribution=6379313:9
datm-live-2026-07-13T12-22-03-136Z,C,30,2026-07-13T12:27:00.085Z,6379315,270,270,270,9,270,1080,variant-batch blocks=1 max_same_block=9 distribution=6379315:9
