run_id,variant,entity_id,sequence_no,read_started_at,read_finished_at,read_latency_ms,block_tag,returned_ats,returned_trust_state,returned_timestamp,read_success,error_code,error_message
datm-live-2026-07-13T11-47-14-639Z,B,entity-01-normal,1,2026-07-13T11:47:20.313Z,2026-07-13T11:47:20.966Z,653,latest,89,Trusted,2026-07-13T11:47:15.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-47-14-639Z,B,entity-02-normal,1,2026-07-13T11:47:20.404Z,2026-07-13T11:47:21.387Z,983,latest,90,Trusted,2026-07-13T11:47:15.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-47-14-639Z,B,entity-03-normal,1,2026-07-13T11:47:20.313Z,2026-07-13T11:47:21.172Z,859,latest,90,Trusted,2026-07-13T11:47:15.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-47-14-639Z,B,entity-04-normal,1,2026-07-13T11:47:20.310Z,2026-07-13T11:47:20.967Z,657,latest,89,Trusted,2026-07-13T11:47:15.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-47-14-639Z,B,entity-05-suspicious,1,2026-07-13T11:47:20.312Z,2026-07-13T11:47:21.174Z,862,latest,63,Suspicious,2026-07-13T11:47:15.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-47-14-639Z,B,entity-06-suspicious,1,2026-07-13T11:47:20.308Z,2026-07-13T11:47:21.175Z,867,latest,60,Suspicious,2026-07-13T11:47:15.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-47-14-639Z,B,entity-07-suspicious,1,2026-07-13T11:47:21.701Z,2026-07-13T11:47:22.014Z,313,latest,61,Suspicious,2026-07-13T11:47:15.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-47-14-639Z,B,entity-08-malicious,1,2026-07-13T11:47:21.598Z,2026-07-13T11:47:21.844Z,246,latest,31,Untrusted,2026-07-13T11:47:15.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-47-14-639Z,B,entity-09-malicious,1,2026-07-13T11:47:21.811Z,2026-07-13T11:47:22.049Z,238,latest,29,Untrusted,2026-07-13T11:47:15.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-47-14-639Z,B,entity-01-normal,2,2026-07-13T11:47:33.228Z,2026-07-13T11:47:34.475Z,1247,latest,93,Trusted,2026-07-13T11:47:25.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-47-14-639Z,B,entity-02-normal,2,2026-07-13T11:47:33.148Z,2026-07-13T11:47:34.371Z,1223,latest,93,Trusted,2026-07-13T11:47:25.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-47-14-639Z,B,entity-03-normal,2,2026-07-13T11:47:33.146Z,2026-07-13T11:47:34.474Z,1328,latest,91,Trusted,2026-07-13T11:47:25.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-47-14-639Z,B,entity-04-normal,2,2026-07-13T11:47:33.150Z,2026-07-13T11:47:34.197Z,1047,latest,93,Trusted,2026-07-13T11:47:25.000Z,true,,live read after variant-batch update
