run_id,variant,entity_id,entity_profile,sequence_no,scheduled_at,datm_start_at,datm_end_at,datm_processing_ms,submit_at,tx_hash,receipt_at,tx_status,gas_used,effective_gas_price,block_number,block_hash,block_timestamp,confirmation_latency_ms,block_inclusion_latency_ms,end_to_end_latency_ms,ats,trust_state,calc_timestamp,input_hash,error_code,error_message
datm-live-2026-07-13T11-16-28-393Z,A,entity-01-normal,normal,1,2026-07-13T11:16:28.723Z,2026-07-13T11:16:28.723Z,2026-07-13T11:16:28.723Z,0,2026-07-13T11:16:28.835Z,0xe22cfc0094bcc56ddab693a4a0a36de42ef2659a24eaf08a1ca628efc84bfd98,2026-07-13T11:16:29.113Z,success,37763,1000,6378469,0x0713ee62c5fa26192ca54337acb4ba937bc61d08f51ceee6b1bfdecab02c4396,2026-07-13T11:16:29.113Z,278,278,390,89,Trusted,2026-07-13T11:16:28.528Z,0xe9240d7fc6b1aa932937bf9931bbb000c23d7d33c08d62aaa3f9535e84f8ffc9,,variant-batch live execution
datm-live-2026-07-13T11-16-28-393Z,A,entity-02-normal,normal,1,2026-07-13T11:16:28.725Z,2026-07-13T11:16:28.725Z,2026-07-13T11:16:28.725Z,0,2026-07-13T11:16:28.864Z,0x4bf46c3c93089282d6ff51bf4433412094a7bba850edb80ccd61f9ce5f5696c7,2026-07-13T11:16:29.113Z,success,37775,1000,6378469,0x0713ee62c5fa26192ca54337acb4ba937bc61d08f51ceee6b1bfdecab02c4396,2026-07-13T11:16:29.113Z,249,249,388,90,Trusted,2026-07-13T11:16:28.528Z,0xe22d19b4a6cf04be86027fce68bfc64835d8650aec2759ebab4afe4277886815,,variant-batch live execution
datm-live-2026-07-13T11-16-28-393Z,A,entity-03-normal,normal,1,2026-07-13T11:16:28.726Z,2026-07-13T11:16:28.726Z,2026-07-13T11:16:28.726Z,0,2026-07-13T11:16:28.865Z,0xad44091e69b81e7eae5065b23d99fc068457682e17f68ee17de2d33b3e85572f,2026-07-13T11:16:29.136Z,success,37775,1000,6378469,0x0713ee62c5fa26192ca54337acb4ba937bc61d08f51ceee6b1bfdecab02c4396,2026-07-13T11:16:29.136Z,271,271,410,90,Trusted,2026-07-13T11:16:28.528Z,0xa4c1f5d91cfd62d15cc2267efd8cf6b8fe22272b55f1644fb5012bb828a45a47,,variant-batch live execution
datm-live-2026-07-13T11-16-28-393Z,A,entity-04-normal,normal,1,2026-07-13T11:16:28.726Z,2026-07-13T11:16:28.726Z,2026-07-13T11:16:28.726Z,0,2026-07-13T11:16:28.865Z,0xb6bd937e02c9643ff37593f4ca08172a7bfb7cbc9ea1b479fc4687b504c9b290,2026-07-13T11:16:29.115Z,success,37775,1000,6378469,0x0713ee62c5fa26192ca54337acb4ba937bc61d08f51ceee6b1bfdecab02c4396,2026-07-13T11:16:29.115Z,250,250,389,89,Trusted,2026-07-13T11:16:28.528Z,0x797646cc58509bab67fccabcfee9089bfd36aa8760e440b07fcb60bfcb3a24d9,,variant-batch live execution
datm-live-2026-07-13T11-16-28-393Z,A,entity-05-suspicious,suspicious,1,2026-07-13T11:16:28.727Z,2026-07-13T11:16:28.727Z,2026-07-13T11:16:28.727Z,0,2026-07-13T11:16:28.865Z,0x80b41d4bd7d8ec412b5717e9023426db4e92fe7cf3ff8c3137475a352e94810c,2026-07-13T11:16:29.113Z,success,37763,1000,6378469,0x0713ee62c5fa26192ca54337acb4ba937bc61d08f51ceee6b1bfdecab02c4396,2026-07-13T11:16:29.113Z,248,248,386,63,Suspicious,2026-07-13T11:16:28.528Z,0x79ef406a275d003b31b30a2363e6abecc9cd0f1a1c37ac799f605143e20b4b05,,variant-batch live execution
datm-live-2026-07-13T11-16-28-393Z,A,entity-06-suspicious,suspicious,1,2026-07-13T11:16:28.727Z,2026-07-13T11:16:28.727Z,2026-07-13T11:16:28.727Z,0,2026-07-13T11:16:28.865Z,0x3d51761a72e691858943313e62ebaa5a4ebd15fb7544d68e0774face63d00a73,2026-07-13T11:16:29.108Z,success,37775,1000,6378469,0x0713ee62c5fa26192ca54337acb4ba937bc61d08f51ceee6b1bfdecab02c4396,2026-07-13T11:16:29.108Z,243,243,381,60,Suspicious,2026-07-13T11:16:28.528Z,0x3bc3ba6502071f44adadcdf47f1dc0364636f5c52d71235997f30fa597a0e42e,,variant-batch live execution
datm-live-2026-07-13T11-16-28-393Z,A,entity-01-normal,normal,2,2026-07-13T11:16:34.254Z,2026-07-13T11:16:34.254Z,2026-07-13T11:16:34.254Z,0,2026-07-13T11:16:34.353Z,0x8c4f8561e18aeba23fe1c9619a7ebe498e2fe73fefa76d79e7e0c024aaf14f3e,2026-07-13T11:16:42.633Z,success,37763,1000,6378471,0xfd73d797ec9a377eb750cffd7a4419d9d5361d418a33783040de21df1b25cf99,2026-07-13T11:16:42.633Z,8280,8280,8379,93,Trusted,2026-07-13T11:16:38.528Z,0x9f3a90c3796e6f4144f13ba7d6c47a7cdc3eb6584d00b01f8e9166c5e72e52f7,,variant-batch live execution
datm-live-2026-07-13T11-16-28-393Z,A,entity-02-normal,normal,2,2026-07-13T11:16:34.255Z,2026-07-13T11:16:34.255Z,2026-07-13T11:16:34.255Z,0,2026-07-13T11:16:34.352Z,0xa1fac8250d55ff07e9b6f3573d6cb1571fd5058ef5b0b9e242c9c5541ba731e1,2026-07-13T11:16:42.627Z,success,37775,1000,6378471,0xfd73d797ec9a377eb750cffd7a4419d9d5361d418a33783040de21df1b25cf99,2026-07-13T11:16:42.627Z,8275,8275,8372,93,Trusted,2026-07-13T11:16:38.528Z,0x6d57f9a54bd746c71abbbe4665bd50eab817d8f305750a6a978e590be7bcb563,,variant-batch live execution
datm-live-2026-07-13T11-16-28-393Z,A,entity-03-normal,normal,2,2026-07-13T11:16:34.256Z,2026-07-13T11:16:34.256Z,2026-07-13T11:16:34.256Z,0,2026-07-13T11:16:34.376Z,0x68b854af926d073d602da50de7e96aa0cdcb17b9dd09806b88fddf7fafff062c,2026-07-13T11:16:42.631Z,success,37775,1000,6378471,0xfd73d797ec9a377eb750cffd7a4419d9d5361d418a33783040de21df1b25cf99,2026-07-13T11:16:42.631Z,8255,8255,8375,91,Trusted,2026-07-13T11:16:38.528Z,0xabffaf568653afd59b016c77019c93d8e2c2658a6ce9ecb43166874deefb34cf,,variant-batch live execution
datm-live-2026-07-13T11-16-28-393Z,A,entity-04-normal,normal,2,2026-07-13T11:16:34.256Z,2026-07-13T11:16:34.256Z,2026-07-13T11:16:34.256Z,0,2026-07-13T11:16:34.376Z,0x4df8548977354a605a3a939ef3b2ae5573b60b5f7c6d820df23353ae13756ac2,2026-07-13T11:16:42.629Z,success,37775,1000,6378471,0xfd73d797ec9a377eb750cffd7a4419d9d5361d418a33783040de21df1b25cf99,2026-07-13T11:16:42.629Z,8253,8253,8373,93,Trusted,2026-07-13T11:16:38.528Z,0x77eafcccc9d4d4517cddafe7ef38ac5a06a027277ea811d56a2bad668abceec1,,variant-batch live execution
