run_id,variant,entity_id,sequence_no,read_started_at,read_finished_at,read_latency_ms,block_tag,returned_ats,returned_trust_state,returned_timestamp,read_success,error_code,error_message
datm-live-2026-07-13T11-34-35-351Z,C,entity-01-normal,1,2026-07-13T11:34:40.335Z,2026-07-13T11:34:40.450Z,115,latest,89,Trusted,2026-07-13T11:34:35.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-34-35-351Z,C,entity-02-normal,1,2026-07-13T11:34:40.359Z,2026-07-13T11:34:40.476Z,117,latest,90,Trusted,2026-07-13T11:34:35.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-34-35-351Z,C,entity-03-normal,1,2026-07-13T11:34:40.342Z,2026-07-13T11:34:40.467Z,125,latest,90,Trusted,2026-07-13T11:34:35.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-34-35-351Z,C,entity-04-normal,1,2026-07-13T11:34:40.343Z,2026-07-13T11:34:40.474Z,131,latest,89,Trusted,2026-07-13T11:34:35.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-34-35-351Z,C,entity-05-suspicious,1,2026-07-13T11:34:40.343Z,2026-07-13T11:34:40.466Z,123,latest,63,Suspicious,2026-07-13T11:34:35.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-34-35-351Z,C,entity-06-suspicious,1,2026-07-13T11:34:40.344Z,2026-07-13T11:34:40.475Z,131,latest,60,Suspicious,2026-07-13T11:34:35.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-34-35-351Z,C,entity-01-normal,2,2026-07-13T11:34:49.905Z,2026-07-13T11:34:50.017Z,112,latest,93,Trusted,2026-07-13T11:34:45.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-34-35-351Z,C,entity-02-normal,2,2026-07-13T11:34:49.931Z,2026-07-13T11:34:50.056Z,125,latest,93,Trusted,2026-07-13T11:34:45.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-34-35-351Z,C,entity-03-normal,2,2026-07-13T11:34:49.906Z,2026-07-13T11:34:50.016Z,110,latest,91,Trusted,2026-07-13T11:34:45.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T11-34-35-351Z,C,entity-04-normal,2,2026-07-13T11:34:49.900Z,2026-07-13T11:34:50.002Z,102,latest,93,Trusted,2026-07-13T11:34:45.000Z,true,,live read after variant-batch update
