run_id,variant,entity_id,entity_profile,sequence_no,scheduled_at,datm_start_at,datm_end_at,datm_processing_ms,submit_at,tx_hash,receipt_at,tx_status,gas_used,effective_gas_price,block_number,block_hash,block_timestamp,confirmation_latency_ms,block_inclusion_latency_ms,end_to_end_latency_ms,ats,trust_state,calc_timestamp,input_hash,error_code,error_message
datm-live-2026-07-13T11-34-35-351Z,C,entity-01-normal,normal,1,2026-07-13T11:34:35.777Z,2026-07-13T11:34:35.777Z,2026-07-13T11:34:35.777Z,0,2026-07-13T11:34:35.901Z,0xfeff46ef17396258ce6ee8880fb47c84226da61e4b5b4a729cf136d675da40ac,2026-07-13T11:34:40.335Z,success,40235,1000,6378687,0xd79ad1e029ff1bba0b47cd03f18f7f55eeee4e40bf0a4f621098a1aa430ece76,2026-07-13T11:34:40.335Z,4434,4434,4558,89,Trusted,2026-07-13T11:34:35.576Z,0xe9240d7fc6b1aa932937bf9931bbb000c23d7d33c08d62aaa3f9535e84f8ffc9,,variant-batch live execution
datm-live-2026-07-13T11-34-35-351Z,C,entity-02-normal,normal,1,2026-07-13T11:34:35.783Z,2026-07-13T11:34:35.783Z,2026-07-13T11:34:35.783Z,0,2026-07-13T11:34:35.932Z,0xa153af75b1c6c18638e660d1eff4cf3a1c11c78974877bae0a0bf799313b5e2d,2026-07-13T11:34:40.359Z,success,40235,1000,6378687,0xd79ad1e029ff1bba0b47cd03f18f7f55eeee4e40bf0a4f621098a1aa430ece76,2026-07-13T11:34:40.359Z,4427,4427,4576,90,Trusted,2026-07-13T11:34:35.576Z,0xe22d19b4a6cf04be86027fce68bfc64835d8650aec2759ebab4afe4277886815,,variant-batch live execution
datm-live-2026-07-13T11-34-35-351Z,C,entity-03-normal,normal,1,2026-07-13T11:34:35.784Z,2026-07-13T11:34:35.784Z,2026-07-13T11:34:35.784Z,0,2026-07-13T11:34:35.932Z,0x8c77906eeb61d360537e432421c8445401d18723069ec6e3e74c544f991327ea,2026-07-13T11:34:40.342Z,success,40235,1000,6378687,0xd79ad1e029ff1bba0b47cd03f18f7f55eeee4e40bf0a4f621098a1aa430ece76,2026-07-13T11:34:40.342Z,4410,4410,4558,90,Trusted,2026-07-13T11:34:35.576Z,0xa4c1f5d91cfd62d15cc2267efd8cf6b8fe22272b55f1644fb5012bb828a45a47,,variant-batch live execution
datm-live-2026-07-13T11-34-35-351Z,C,entity-04-normal,normal,1,2026-07-13T11:34:35.785Z,2026-07-13T11:34:35.785Z,2026-07-13T11:34:35.785Z,0,2026-07-13T11:34:35.932Z,0x87282c2b4f21b72b349dc0ffb43c85022197b619aa410a4ca941930e6ce1c906,2026-07-13T11:34:40.343Z,success,40247,1000,6378687,0xd79ad1e029ff1bba0b47cd03f18f7f55eeee4e40bf0a4f621098a1aa430ece76,2026-07-13T11:34:40.343Z,4411,4411,4558,89,Trusted,2026-07-13T11:34:35.576Z,0x797646cc58509bab67fccabcfee9089bfd36aa8760e440b07fcb60bfcb3a24d9,,variant-batch live execution
datm-live-2026-07-13T11-34-35-351Z,C,entity-05-suspicious,suspicious,1,2026-07-13T11:34:35.786Z,2026-07-13T11:34:35.786Z,2026-07-13T11:34:35.786Z,0,2026-07-13T11:34:35.933Z,0x9a51f92262c9b25521b8b3a702254c4aa63574f3ac5dfac85e674761ee05cec1,2026-07-13T11:34:40.343Z,success,40279,1000,6378687,0xd79ad1e029ff1bba0b47cd03f18f7f55eeee4e40bf0a4f621098a1aa430ece76,2026-07-13T11:34:40.343Z,4410,4410,4557,63,Suspicious,2026-07-13T11:34:35.576Z,0x79ef406a275d003b31b30a2363e6abecc9cd0f1a1c37ac799f605143e20b4b05,,variant-batch live execution
datm-live-2026-07-13T11-34-35-351Z,C,entity-06-suspicious,suspicious,1,2026-07-13T11:34:35.787Z,2026-07-13T11:34:35.787Z,2026-07-13T11:34:35.787Z,0,2026-07-13T11:34:35.933Z,0x13ac37eedeb48b45594e4433f944f84c5db845054b9ef84ecd252e6a0ff288ee,2026-07-13T11:34:40.344Z,success,40291,1000,6378687,0xd79ad1e029ff1bba0b47cd03f18f7f55eeee4e40bf0a4f621098a1aa430ece76,2026-07-13T11:34:40.344Z,4411,4411,4557,60,Suspicious,2026-07-13T11:34:35.576Z,0x3bc3ba6502071f44adadcdf47f1dc0364636f5c52d71235997f30fa597a0e42e,,variant-batch live execution
datm-live-2026-07-13T11-34-35-351Z,C,entity-01-normal,normal,2,2026-07-13T11:34:45.484Z,2026-07-13T11:34:45.484Z,2026-07-13T11:34:45.484Z,0,2026-07-13T11:34:45.631Z,0x68babbef673a25266d829097e5c45e9839dc4bb50fdffb8e3ad5ad1956f4d013,2026-07-13T11:34:49.905Z,success,40187,1000,6378689,0x1e48fedd8c012222c6ff1f9633e6866a30864c013741c8db5cb16e9c4c495268,2026-07-13T11:34:49.905Z,4274,4274,4421,93,Trusted,2026-07-13T11:34:45.576Z,0x9f3a90c3796e6f4144f13ba7d6c47a7cdc3eb6584d00b01f8e9166c5e72e52f7,,variant-batch live execution
datm-live-2026-07-13T11-34-35-351Z,C,entity-02-normal,normal,2,2026-07-13T11:34:45.486Z,2026-07-13T11:34:45.486Z,2026-07-13T11:34:45.486Z,0,2026-07-13T11:34:45.665Z,0xc7a3e0a35e38975cbaaaf1649e29bb927671801bf9482dad2c26346ded8c8ba3,2026-07-13T11:34:49.931Z,success,40199,1000,6378689,0x1e48fedd8c012222c6ff1f9633e6866a30864c013741c8db5cb16e9c4c495268,2026-07-13T11:34:49.931Z,4266,4266,4445,93,Trusted,2026-07-13T11:34:45.576Z,0x6d57f9a54bd746c71abbbe4665bd50eab817d8f305750a6a978e590be7bcb563,,variant-batch live execution
datm-live-2026-07-13T11-34-35-351Z,C,entity-03-normal,normal,2,2026-07-13T11:34:45.488Z,2026-07-13T11:34:45.488Z,2026-07-13T11:34:45.488Z,0,2026-07-13T11:34:45.631Z,0x483e052433da030a90e510301b66ee589a1a948536b73f74aeb1dbd74dbb3d08,2026-07-13T11:34:49.906Z,success,40211,1000,6378689,0x1e48fedd8c012222c6ff1f9633e6866a30864c013741c8db5cb16e9c4c495268,2026-07-13T11:34:49.906Z,4275,4275,4418,91,Trusted,2026-07-13T11:34:45.576Z,0xabffaf568653afd59b016c77019c93d8e2c2658a6ce9ecb43166874deefb34cf,,variant-batch live execution
datm-live-2026-07-13T11-34-35-351Z,C,entity-04-normal,normal,2,2026-07-13T11:34:45.489Z,2026-07-13T11:34:45.489Z,2026-07-13T11:34:45.489Z,0,2026-07-13T11:34:45.632Z,0xdae4ce57e8898714f6b9a11eb5fcc901dbe813011c55c32c1eff660deaa88363,2026-07-13T11:34:49.900Z,success,40199,1000,6378689,0x1e48fedd8c012222c6ff1f9633e6866a30864c013741c8db5cb16e9c4c495268,2026-07-13T11:34:49.900Z,4268,4268,4411,93,Trusted,2026-07-13T11:34:45.576Z,0x77eafcccc9d4d4517cddafe7ef38ac5a06a027277ea811d56a2bad668abceec1,,variant-batch live execution
datm-live-2026-07-13T11-34-35-351Z,C,entity-05-suspicious,suspicious,2,2026-07-13T11:34:45.489Z,2026-07-13T11:34:45.489Z,2026-07-13T11:34:45.489Z,0,2026-07-13T11:34:45.666Z,0x5c826d8cc827802eee6819fe8f2b106468c5b62795fa6f72db477b14e9ef5f84,2026-07-13T11:34:49.904Z,success,40279,1000,6378689,0x1e48fedd8c012222c6ff1f9633e6866a30864c013741c8db5cb16e9c4c495268,2026-07-13T11:34:49.904Z,4238,4238,4415,60,Suspicious,2026-07-13T11:34:45.576Z,0xf31d001dc1554de1ecfa1d5d9bad423ca8d37dbbad4fdaee2b082e20b5c03834,,variant-batch live execution
datm-live-2026-07-13T11-34-35-351Z,C,entity-06-suspicious,suspicious,2,2026-07-13T11:34:45.490Z,2026-07-13T11:34:45.490Z,2026-07-13T11:34:45.490Z,0,2026-07-13T11:34:45.666Z,0x261053fa9e98b02c7e137cbb002b1d8765c6024835daafa79db40e9f40c29bce,2026-07-13T11:34:49.905Z,success,40291,1000,6378689,0x1e48fedd8c012222c6ff1f9633e6866a30864c013741c8db5cb16e9c4c495268,2026-07-13T11:34:49.905Z,4239,4239,4415,60,Suspicious,2026-07-13T11:34:45.576Z,0x0915c733cb679605492988b7612269675a0c8d6fbb14507b20bf0667255158d8,,variant-batch live execution
datm-live-2026-07-13T11-34-35-351Z,C,entity-01-normal,normal,3,2026-07-13T11:34:55.062Z,2026-07-13T11:34:55.062Z,2026-07-13T11:34:55.062Z,0,2026-07-13T11:34:55.229Z,0xad63f5bdaf4fa9b8bfa1a6478294b278ae5dd7b0d0618efee61118d04b2b451b,2026-07-13T11:34:59.495Z,success,40187,1000,6378691,0x8b6d43b5691908d58f733b69c9609fbc120e7cdb7f2d6b68ca4811251d121757,2026-07-13T11:34:59.495Z,4266,4266,4433,93,Trusted,2026-07-13T11:34:55.576Z,0xac7bba9b56a7c121303b6543b4ba62a6b465e6e738783c62f728dc3d29097700,,variant-batch live execution
datm-live-2026-07-13T11-34-35-351Z,C,entity-02-normal,normal,3,2026-07-13T11:34:55.064Z,2026-07-13T11:34:55.064Z,2026-07-13T11:34:55.064Z,0,2026-07-13T11:34:55.229Z,0x41706abc2dbd6a56dec9b7bbcab84351c30a864c11787f9c4a98ee4bff112496,2026-07-13T11:34:59.523Z,success,40211,1000,6378691,0x8b6d43b5691908d58f733b69c9609fbc120e7cdb7f2d6b68ca4811251d121757,2026-07-13T11:34:59.523Z,4294,4294,4459,92,Trusted,2026-07-13T11:34:55.576Z,0xf615043d27f75aa48a41055a5e7c3bae1539681c32df36e7a71a88d536df85e1,,variant-batch live execution
datm-live-2026-07-13T11-34-35-351Z,C,entity-03-normal,normal,3,2026-07-13T11:34:55.065Z,2026-07-13T11:34:55.065Z,2026-07-13T11:34:55.065Z,0,2026-07-13T11:34:55.257Z,0x9c113ce49d50794c3e7fa5519fed8881795063585e6667c37f2434391a9fcee0,2026-07-13T11:34:59.503Z,success,40199,1000,6378691,0x8b6d43b5691908d58f733b69c9609fbc120e7cdb7f2d6b68ca4811251d121757,2026-07-13T11:34:59.503Z,4246,4246,4438,93,Trusted,2026-07-13T11:34:55.576Z,0xd45a4f8611368a51dd55c13c61a72e3dd64b6568a7a3151d353c755d6f14ee6a,,variant-batch live execution
datm-live-2026-07-13T11-34-35-351Z,C,entity-04-normal,normal,3,2026-07-13T11:34:55.066Z,2026-07-13T11:34:55.066Z,2026-07-13T11:34:55.066Z,0,2026-07-13T11:34:55.257Z,0x0da9d6b3556f15449f838cce92a0312a20aaff1f9effdf423af3fd1f4270a2a0,2026-07-13T11:34:59.504Z,success,40199,1000,6378691,0x8b6d43b5691908d58f733b69c9609fbc120e7cdb7f2d6b68ca4811251d121757,2026-07-13T11:34:59.504Z,4247,4247,4438,93,Trusted,2026-07-13T11:34:55.576Z,0xbf439e4ff3c103ace229cd7a69e6a1a4f95f7772e558461a8bd7c857e23df136,,variant-batch live execution
datm-live-2026-07-13T11-34-35-351Z,C,entity-05-suspicious,suspicious,3,2026-07-13T11:34:55.067Z,2026-07-13T11:34:55.067Z,2026-07-13T11:34:55.067Z,0,2026-07-13T11:34:55.257Z,0x58342c2fc1d7d31d94d6354c56abe12c6be329d8402a5557426c2741c8ff1ac0,2026-07-13T11:34:59.504Z,success,40291,1000,6378691,0x8b6d43b5691908d58f733b69c9609fbc120e7cdb7f2d6b68ca4811251d121757,2026-07-13T11:34:59.504Z,4247,4247,4437,60,Suspicious,2026-07-13T11:34:55.576Z,0xc23a6cc29b63476de62bb6e18722040bfc38928bed63a3820394cfaf07b5e3d0,,variant-batch live execution
datm-live-2026-07-13T11-34-35-351Z,C,entity-06-suspicious,suspicious,3,2026-07-13T11:34:55.068Z,2026-07-13T11:34:55.068Z,2026-07-13T11:34:55.068Z,0,2026-07-13T11:34:55.257Z,0x04ee829bc686ca84d51201c489c24f054a61a743b5f9e434005875d07081ca33,2026-07-13T11:34:59.502Z,success,40291,1000,6378691,0x8b6d43b5691908d58f733b69c9609fbc120e7cdb7f2d6b68ca4811251d121757,2026-07-13T11:34:59.502Z,4245,4245,4434,64,Suspicious,2026-07-13T11:34:55.576Z,0x5027066e3be96032469140aabcc830cc25022d4461a042f68dcbb91b5966529d,,variant-batch live execution
