run_id,variant,entity_id,sequence_no,read_started_at,read_finished_at,read_latency_ms,block_tag,returned_ats,returned_trust_state,returned_timestamp,read_success,error_code,error_message
datm-live-2026-07-13T09-20-52-051Z,A,entity-01-normal,1,2026-07-13T09:20:56.862Z,2026-07-13T09:20:56.976Z,114,latest,89,Trusted,2026-07-13T09:20:52.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-02-normal,1,2026-07-13T09:20:56.855Z,2026-07-13T09:20:56.949Z,94,latest,90,Trusted,2026-07-13T09:20:52.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-03-normal,1,2026-07-13T09:20:56.855Z,2026-07-13T09:20:56.949Z,94,latest,90,Trusted,2026-07-13T09:20:52.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-04-normal,1,2026-07-13T09:20:56.862Z,2026-07-13T09:20:56.975Z,113,latest,89,Trusted,2026-07-13T09:20:52.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-05-suspicious,1,2026-07-13T09:20:56.874Z,2026-07-13T09:20:56.979Z,105,latest,63,Suspicious,2026-07-13T09:20:52.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-06-suspicious,1,2026-07-13T09:20:56.846Z,2026-07-13T09:20:56.951Z,105,latest,60,Suspicious,2026-07-13T09:20:52.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-07-suspicious,1,2026-07-13T09:20:57.079Z,2026-07-13T09:20:57.185Z,106,latest,61,Suspicious,2026-07-13T09:20:52.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-08-malicious,1,2026-07-13T09:20:57.079Z,2026-07-13T09:20:57.184Z,105,latest,31,Untrusted,2026-07-13T09:20:52.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-09-malicious,1,2026-07-13T09:20:57.077Z,2026-07-13T09:20:57.192Z,115,latest,29,Untrusted,2026-07-13T09:20:52.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-10-malicious,1,2026-07-13T09:20:57.106Z,2026-07-13T09:20:57.218Z,112,latest,29,Untrusted,2026-07-13T09:20:52.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-01-normal,2,2026-07-13T09:21:06.646Z,2026-07-13T09:21:06.752Z,106,latest,93,Trusted,2026-07-13T09:21:02.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-02-normal,2,2026-07-13T09:21:06.646Z,2026-07-13T09:21:06.745Z,99,latest,93,Trusted,2026-07-13T09:21:02.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-03-normal,2,2026-07-13T09:21:06.665Z,2026-07-13T09:21:06.780Z,115,latest,91,Trusted,2026-07-13T09:21:02.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-04-normal,2,2026-07-13T09:21:06.641Z,2026-07-13T09:21:06.752Z,111,latest,93,Trusted,2026-07-13T09:21:02.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-05-suspicious,2,2026-07-13T09:21:06.643Z,2026-07-13T09:21:06.745Z,102,latest,60,Suspicious,2026-07-13T09:21:02.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-06-suspicious,2,2026-07-13T09:21:06.644Z,2026-07-13T09:21:06.752Z,108,latest,60,Suspicious,2026-07-13T09:21:02.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-07-suspicious,2,2026-07-13T09:21:06.856Z,2026-07-13T09:21:06.970Z,114,latest,63,Suspicious,2026-07-13T09:21:02.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-08-malicious,2,2026-07-13T09:21:06.860Z,2026-07-13T09:21:06.954Z,94,latest,30,Untrusted,2026-07-13T09:21:02.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-09-malicious,2,2026-07-13T09:21:06.860Z,2026-07-13T09:21:06.955Z,95,latest,28,Untrusted,2026-07-13T09:21:02.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-10-malicious,2,2026-07-13T09:21:06.884Z,2026-07-13T09:21:06.998Z,114,latest,32,Untrusted,2026-07-13T09:21:02.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-01-normal,3,2026-07-13T09:21:16.785Z,2026-07-13T09:21:16.889Z,104,latest,93,Trusted,2026-07-13T09:21:12.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-02-normal,3,2026-07-13T09:21:16.762Z,2026-07-13T09:21:16.888Z,126,latest,92,Trusted,2026-07-13T09:21:12.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-03-normal,3,2026-07-13T09:21:16.747Z,2026-07-13T09:21:16.849Z,102,latest,93,Trusted,2026-07-13T09:21:12.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-04-normal,3,2026-07-13T09:21:16.759Z,2026-07-13T09:21:16.886Z,127,latest,93,Trusted,2026-07-13T09:21:12.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-05-suspicious,3,2026-07-13T09:21:16.746Z,2026-07-13T09:21:16.847Z,101,latest,60,Suspicious,2026-07-13T09:21:12.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-06-suspicious,3,2026-07-13T09:21:16.753Z,2026-07-13T09:21:16.860Z,107,latest,64,Suspicious,2026-07-13T09:21:12.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-07-suspicious,3,2026-07-13T09:21:16.984Z,2026-07-13T09:21:17.099Z,115,latest,60,Suspicious,2026-07-13T09:21:12.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-08-malicious,3,2026-07-13T09:21:16.963Z,2026-07-13T09:21:17.070Z,107,latest,28,Untrusted,2026-07-13T09:21:12.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-09-malicious,3,2026-07-13T09:21:16.962Z,2026-07-13T09:21:17.071Z,109,latest,30,Untrusted,2026-07-13T09:21:12.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-10-malicious,3,2026-07-13T09:21:17.016Z,2026-07-13T09:21:17.128Z,112,latest,30,Untrusted,2026-07-13T09:21:12.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-01-normal,4,2026-07-13T09:21:26.539Z,2026-07-13T09:21:26.658Z,119,latest,91,Trusted,2026-07-13T09:21:22.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-02-normal,4,2026-07-13T09:21:26.551Z,2026-07-13T09:21:26.659Z,108,latest,93,Trusted,2026-07-13T09:21:22.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-03-normal,4,2026-07-13T09:21:26.552Z,2026-07-13T09:21:26.655Z,103,latest,93,Trusted,2026-07-13T09:21:22.000Z,true,,live read after variant-batch update
datm-live-2026-07-13T09-20-52-051Z,A,entity-04-normal,4,2026-07-13T09:21:26.572Z,2026-07-13T09:21:26.686Z,114,latest,91,Trusted,2026-07-13T09:21:22.000Z,true,,live read after variant-batch update
